date,min,max,median,q1,q3,stdev,count
2025-03-23T00:00:00.000Z,11.13,48.44,18.71,15.74,30.48,12.038,24
2025-03-24T00:00:00.000Z,0.09,12.49,1.72,0.92,4.11,2.7,24
2025-03-25T00:00:00.000Z,0.06,2.2,1.02,0.55,1.52,0.617,24
2025-03-26T00:00:00.000Z,1.17,6.7,2.91,2,4.59,1.554,24
2025-03-27T00:00:00.000Z,1.24,27.42,4.36,1.98,5.04,7.345,10
2025-03-28T00:00:00.000Z,2.66,52.88,5.14,4.8,7.59,10.882,19
2025-03-29T00:00:00.000Z,1.06,19.89,4.82,2.82,8.01,4.253,24
2025-03-30T00:00:00.000Z,3.07,56.98,7.98,6.14,11.46,11.625,24
2025-03-31T00:00:00.000Z,4.44,15.13,8.93,7.3,11.28,3.01,24
2025-04-01T00:00:00.000Z,4.18,16.53,8.32,5.09,10.4,3.573,24
2025-04-02T00:00:00.000Z,5.17,17.19,9.71,7.64,11.24,2.949,24
2025-04-03T00:00:00.000Z,2.24,14.93,7.43,3.66,9.39,3.648,14
2025-04-04T00:00:00.000Z,1.94,14.56,3.51,2.96,6.66,3.263,21
2025-04-05T00:00:00.000Z,1.81,20.07,4.63,4.11,8.72,4.68,24
2025-04-06T00:00:00.000Z,2,42.03,6.94,4.62,9.61,8.854,24
2025-04-07T00:00:00.000Z,3.01,22.78,10.08,4.63,11.68,4.5,24
2025-04-08T00:00:00.000Z,0.27,5.42,2.04,1.27,4.28,1.641,24
2025-04-09T00:00:00.000Z,1.83,25.81,3.89,2.82,9.68,7.004,24
2025-04-10T00:00:00.000Z,2.06,9.78,3.45,2.99,4.37,1.716,24
2025-04-11T00:00:00.000Z,1.99,13.37,3.04,2.04,5.38,2.511,24
2025-04-12T00:00:00.000Z,1.17,652.92,2.49,2,6.36,135.142,22
2025-04-13T00:00:00.000Z,3.46,10.3,5.84,4.63,7.52,1.871,13
2025-04-14T00:00:00.000Z,2.71,16.16,5.65,4.09,9.32,4.058,9
2025-04-15T00:00:00.000Z,0.82,39.75,2.04,1,7.95,12.834,17
2025-04-16T00:00:00.000Z,0.31,4099.1,1,0.65,1.33,1022.21,15
2025-04-22T00:00:00.000Z,1.02,10.29,2.36,1.31,3.05,2.236,14
2025-04-23T00:00:00.000Z,1,15.28,2.17,1.19,3.92,3.414,24
2025-04-24T00:00:00.000Z,0.4,7.62,1.3,1.01,2.12,1.433,24
2025-04-25T00:00:00.000Z,1.21,28,2.83,1.93,4.5,6.458,15
2025-04-26T00:00:00.000Z,1.56,11,3.33,2.02,5.38,2.925,11
2025-04-27T00:00:00.000Z,2,16.63,3.05,2.36,4.78,4.379,15
2025-04-28T00:00:00.000Z,3,9.25,4.38,4.03,6.55,1.724,18
2025-04-29T00:00:00.000Z,1,15.6,2.69,1.12,4.7,4.201,19
2025-04-30T00:00:00.000Z,1.3,15.05,4.13,2.71,6.77,3.472,17
2025-05-01T00:00:00.000Z,1.11,11.41,4,2.58,6.86,2.97,21
2025-05-02T00:00:00.000Z,0.38,11.75,1.27,1,2.9,2.935,18
2025-05-03T00:00:00.000Z,0.89,1.2,0.98,0.92,1.11,0.115,4
2025-05-04T00:00:00.000Z,0.75,123.05,2.33,1.87,7.14,25.616,21
2025-05-05T00:00:00.000Z,1,168.98,2.04,1.51,3.49,38.196,18
2025-05-06T00:00:00.000Z,2,215.98,2.39,2.1,3.49,42.601,24
2025-05-07T00:00:00.000Z,3,13.33,4.8,3.1,7.76,2.76,19
2025-05-08T00:00:00.000Z,2.79,571.46,5.69,3.86,9.27,126.171,19
2025-05-09T00:00:00.000Z,1.15,10.77,3.37,2.02,4.29,1.963,24
2025-05-10T00:00:00.000Z,1.01,12.98,2.56,2.24,3.87,3.115,24
2025-05-11T00:00:00.000Z,0.02,4.43,1.29,0.35,2.02,1.263,24
2025-05-12T00:00:00.000Z,1,3.06,1.13,1.06,1.76,0.523,24
2025-05-13T00:00:00.000Z,1.01,5.83,2.09,1.53,3.13,1.327,24
2025-05-14T00:00:00.000Z,0.79,7.51,1.29,1.01,3.2,1.865,24
2025-05-15T00:00:00.000Z,1,9.74,2.54,1.63,3.85,2.311,24
2025-05-16T00:00:00.000Z,2,11.72,2.39,2.04,3.5,2.45,24
2025-05-17T00:00:00.000Z,2.37,67.76,5.3,4.38,7.32,13.892,24
2025-05-18T00:00:00.000Z,1,44.79,4.46,2.35,10.48,11.384,24
2025-05-19T00:00:00.000Z,0.16,2.72,1,0.7,1.42,0.589,24
2025-05-20T00:00:00.000Z,0.96,7.85,1.87,1,4.8,2.128,24
2025-05-21T00:00:00.000Z,0.21,5.13,1.4,1,2.23,1.338,24
2025-05-22T00:00:00.000Z,3.68,5.43,4.25,3.68,5.43,0.729,3
2025-05-27T00:00:00.000Z,1,5.01,2.23,1.58,3.41,1.145,13
2025-05-28T00:00:00.000Z,1,9.99,2.56,1.11,5.27,2.772,24
2025-05-29T00:00:00.000Z,0.28,2.63,1.33,1,1.9,0.541,24
2025-05-30T00:00:00.000Z,1,6.91,2.7,1.4,4.74,1.843,24
2025-05-31T00:00:00.000Z,0.04,4.48,1.3,0.62,2.5,1.201,24
2025-06-01T00:00:00.000Z,0.02,11.12,1.78,1.02,3.45,2.796,24
2025-06-02T00:00:00.000Z,0.15,8.93,1.38,0.95,2.54,1.94,24
2025-06-03T00:00:00.000Z,0.17,7.34,0.93,0.43,2.56,1.63,24
2025-06-04T00:00:00.000Z,0.66,4.63,1.96,1.08,2.67,1.098,24
2025-06-05T00:00:00.000Z,0.85,4.25,1.42,1.02,2.04,0.965,24
2025-06-06T00:00:00.000Z,1.8,27.51,11.83,3.42,17.88,8.291,24
2025-06-07T00:00:00.000Z,2.63,25.15,5.81,3.23,9.08,6.014,24
2025-06-08T00:00:00.000Z,4.59,14.59,6.15,5.11,7.25,2.497,24
2025-06-09T00:00:00.000Z,3.36,12.42,4.75,3.66,5.68,2.753,8
2025-06-10T00:00:00.000Z,3.39,11.73,5.6,4.01,10.1,2.856,15
2025-06-11T00:00:00.000Z,3.01,25.4,5.11,3.21,6.61,4.791,24
2025-06-12T00:00:00.000Z,1.51,6.82,2.97,2.24,3.97,1.288,24
2025-06-13T00:00:00.000Z,1,8.52,1.84,1.09,3.19,1.974,24
2025-06-14T00:00:00.000Z,1,208.71,1.89,1.09,3.57,42.142,23
2025-06-15T00:00:00.000Z,0.3,5.74,1,0.64,1.84,1.252,22
2025-06-16T00:00:00.000Z,0.88,5.33,1.43,1.03,3.43,1.486,23
2025-06-17T00:00:00.000Z,1.83,7.61,4.03,2.81,5.2,1.566,15
2025-06-18T00:00:00.000Z,2.02,54.75,4.12,2.96,5.24,10.212,24
2025-06-19T00:00:00.000Z,2,28.21,4.84,2.96,8.27,5.649,24
2025-06-20T00:00:00.000Z,1,5.73,1.91,1.32,2.84,1.218,24
2025-06-21T00:00:00.000Z,1,6.37,1.82,1.27,2.49,1.405,23
2025-06-22T00:00:00.000Z,1.6,33.9,3.52,2.5,6.91,7.931,24
2025-06-23T00:00:00.000Z,1,18.76,2.57,1.08,4.38,4.078,24
2025-06-24T00:00:00.000Z,1.12,20.76,2.29,1.67,3.57,3.816,24
2025-06-25T00:00:00.000Z,1.09,56.42,2.91,1.64,13.92,12.832,24
2025-06-26T00:00:00.000Z,0.02,4.66,1.41,0.38,3.27,1.575,24
2025-06-27T00:00:00.000Z,0.02,5.86,1.09,0.19,2.27,1.486,24
2025-06-28T00:00:00.000Z,0.72,41.47,1.95,1.23,3.75,8.09,24
2025-06-29T00:00:00.000Z,1.08,38.79,9.46,4.41,14.75,10.37,24
2025-06-30T00:00:00.000Z,3.06,22.03,4.88,3.99,8.18,4.886,23
2025-07-01T00:00:00.000Z,0.4,6.77,2.78,1.07,4.55,1.898,24
2025-07-02T00:00:00.000Z,0.95,88.98,1.77,1.27,2.99,19.945,18
2025-07-03T00:00:00.000Z,1.04,6.08,1.99,1.6,2.48,1.431,24
2025-07-04T00:00:00.000Z,1.98,6.08,2.66,2.14,3.72,1.127,24
2025-07-05T00:00:00.000Z,0.01,543.42,1.1,0.74,2.45,124.883,24
2025-07-06T00:00:00.000Z,0.03,2.68,0.85,0.14,1.06,0.668,24
2025-07-07T00:00:00.000Z,0.01,1.76,1,0.34,1.19,0.508,24
2025-07-08T00:00:00.000Z,0.02,7.79,1.51,0.21,2.45,1.884,24
2025-07-09T00:00:00.000Z,0.19,43.19,2.04,1.06,7.11,12.992,24
2025-07-10T00:00:00.000Z,0.12,39.27,1.05,0.65,6.5,8.822,24
2025-07-11T00:00:00.000Z,0.13,5.7,0.99,0.61,1.7,1.189,24
2025-07-12T00:00:00.000Z,0.94,3.08,1.27,1.06,1.87,0.556,24
2025-07-13T00:00:00.000Z,0.66,14.41,1.91,1.08,3.83,3.445,24
2025-07-14T00:00:00.000Z,0.46,25.01,2.41,1.43,3.9,4.913,24
2025-07-15T00:00:00.000Z,0.37,10.84,1.22,0.91,3.57,2.631,24
2025-07-16T00:00:00.000Z,0.84,477.54,2.08,1.2,4.79,101.157,21
2025-07-17T00:00:00.000Z,0.07,7.36,1.28,0.79,2.27,1.839,24
2025-07-18T00:00:00.000Z,1,3.59,1.29,1.08,2.34,0.864,24
2025-07-19T00:00:00.000Z,0.84,2.94,1.2,1.02,1.82,0.732,10
2025-07-20T00:00:00.000Z,1,5,2.22,1.22,3.92,1.359,21
2025-07-21T00:00:00.000Z,1.28,5.04,2.19,2.02,3.04,0.822,24
2025-07-22T00:00:00.000Z,2.57,4.23,3.46,2.57,4.23,0.677,3
2025-07-29T00:00:00.000Z,1,8.36,2.11,1.35,3.08,1.932,12
2025-07-30T00:00:00.000Z,1,18.75,2,1.26,2.94,4.426,24
2025-07-31T00:00:00.000Z,0.16,9.11,1.08,0.82,2.09,2.047,24
2025-08-01T00:00:00.000Z,0.99,5164.43,2.17,1.34,28.5,1372.99,13
2025-08-03T00:00:00.000Z,1.13,4.7,2.49,1.46,4.13,1.266,9
2025-08-04T00:00:00.000Z,0,3.16,0.99,0.05,1.36,0.824,24
2025-08-05T00:00:00.000Z,0.03,2.71,1.02,0.53,1.37,0.654,24
2025-08-06T00:00:00.000Z,1,4.08,1.66,1.3,2.35,0.786,24
2025-08-07T00:00:00.000Z,0.44,2.54,1.37,1.09,1.99,0.507,24
2025-08-08T00:00:00.000Z,1,39.72,2.29,1.29,5.49,8.055,24
2025-08-09T00:00:00.000Z,0.01,10,1,0.33,1.95,2.587,24
2025-08-10T00:00:00.000Z,0.04,5.65,0.93,0.39,3.07,1.683,24
2025-08-11T00:00:00.000Z,0.32,196.8,1.27,0.97,4.13,38.872,24
2025-08-12T00:00:00.000Z,1,6.49,2.06,1.23,3.1,1.522,24
2025-08-13T00:00:00.000Z,0.48,24.37,2.24,1.35,3.69,4.947,24
2025-08-14T00:00:00.000Z,1.04,33.14,3.87,1.59,7.46,7.95,24
2025-08-15T00:00:00.000Z,0.46,33.1,1.11,1,4.17,7.195,24
2025-08-16T00:00:00.000Z,1,13.51,2.23,1.52,4.59,3.016,24
2025-08-17T00:00:00.000Z,0.72,13.12,1.89,1.01,3.53,3.748,24
2025-08-18T00:00:00.000Z,0.02,5.03,0.7,0.11,1.75,1.489,24
2025-08-19T00:00:00.000Z,1,3.65,1.5,1.13,1.98,0.605,24
2025-08-20T00:00:00.000Z,0.34,376.36,2.11,1.27,5.05,76.824,24
2025-08-21T00:00:00.000Z,0.33,6.85,1.88,1,3.82,1.882,24
2025-08-22T00:00:00.000Z,0.11,11.83,1.36,0.9,3.12,2.431,24
2025-08-23T00:00:00.000Z,0.52,3.34,1.26,1.05,1.65,0.569,24
2025-08-24T00:00:00.000Z,0.56,5.38,2.02,1.13,2.75,0.998,24
2025-08-25T00:00:00.000Z,1.01,8.59,3,1.73,4.96,2.085,24
2025-08-26T00:00:00.000Z,1,4.38,2.36,1.35,3.1,1.043,24
2025-08-27T00:00:00.000Z,0.59,2.31,1.47,1.11,1.69,0.418,24
2025-08-28T00:00:00.000Z,1.01,4.17,2,1.52,2.99,0.829,24
2025-08-29T00:00:00.000Z,2,12.5,3.61,2.18,5.52,2.794,24
2025-08-30T00:00:00.000Z,0.52,55.83,2.52,1.38,6.32,11.401,24
2025-08-31T00:00:00.000Z,0.13,1.9,1,0.71,1.32,0.414,24
2025-09-01T00:00:00.000Z,0.08,1.94,0.72,0.22,0.95,0.441,24
2025-09-02T00:00:00.000Z,0.1,2.62,1.02,0.76,1.15,0.508,24
2025-09-03T00:00:00.000Z,1,4.15,1.47,1.11,1.97,0.733,23
2025-09-04T00:00:00.000Z,1.05,4.5,1.62,1.37,2.02,0.865,24
2025-09-05T00:00:00.000Z,1.47,17.7,3.75,2.46,7.51,4.627,24
2025-09-06T00:00:00.000Z,1.06,24.14,3.79,2.14,6.67,6.647,24
2025-09-07T00:00:00.000Z,1.07,22.73,2.87,1.8,5.32,5.083,24
2025-09-08T00:00:00.000Z,0.37,7.53,2.82,1.79,3.72,1.613,24
2025-09-09T00:00:00.000Z,0.88,4.91,1.81,1.1,3.07,1.16,24
2025-09-10T00:00:00.000Z,0.05,5.45,1.05,0.31,3.27,1.663,24
2025-09-11T00:00:00.000Z,0,27.37,1.12,0.38,7.03,6.748,24
2025-09-12T00:00:00.000Z,0.11,50.76,3.26,1.24,8.14,11.176,24
2025-09-13T00:00:00.000Z,1.04,20.2,6.66,3.23,12.32,5.936,24
2025-09-14T00:00:00.000Z,1,89.1,2.92,1.65,5.62,19.539,24
2025-09-15T00:00:00.000Z,0.92,8.15,1.56,1.07,2.94,2.333,24
2025-09-16T00:00:00.000Z,0.09,8.4,1.64,0.94,2.95,2.129,23
2025-09-17T00:00:00.000Z,0.02,8.53,1.86,0.28,2.75,2.019,24
2025-09-18T00:00:00.000Z,0.05,9.32,1.8,0.79,4.23,2.267,24
2025-09-19T00:00:00.000Z,0.8,8.65,2.04,1.14,4.08,2.425,24
2025-09-20T00:00:00.000Z,0.78,21.72,1.27,1.05,1.98,4.106,24
2025-09-21T00:00:00.000Z,1,18.02,3.6,1.87,7.26,4.212,24
2025-09-22T00:00:00.000Z,4,56.15,36.65,10.38,54.4,19.867,24
2025-09-23T00:00:00.000Z,1.17,45.28,5.9,2.02,8.97,8.714,24
2025-09-24T00:00:00.000Z,1.03,14.79,2.75,1.95,4.73,3.243,24
2025-09-25T00:00:00.000Z,1.67,113.37,3.97,2.25,8.26,22.049,24
2025-09-26T00:00:00.000Z,0.71,23.74,6.57,4.38,9.83,5.287,24
2025-09-27T00:00:00.000Z,1.04,13.16,3.34,1.21,7.09,3.162,23
2025-09-28T00:00:00.000Z,1.07,18.62,2.29,1.53,3.66,4.453,24
2025-09-29T00:00:00.000Z,1.02,11.17,1.87,1.34,4.96,2.944,24
2025-09-30T00:00:00.000Z,2.59,34.39,9.61,4.9,22,10.781,24
2025-10-01T00:00:00.000Z,0.9,18.36,1.8,1.11,4.13,4.098,24
2025-10-02T00:00:00.000Z,3.47,143.57,6.53,5.68,9.81,30.92,24
2025-10-03T00:00:00.000Z,2.82,13.39,8.74,6.28,11.45,3.24,24
2025-10-04T00:00:00.000Z,0.01,18.32,5.17,2.09,10.54,5.368,24
2025-10-05T00:00:00.000Z,0.01,6.11,1.97,1.05,2.4,1.269,24
2025-10-06T00:00:00.000Z,1.06,40.61,4.08,2.25,5.03,8.27,24
2025-10-07T00:00:00.000Z,0.94,17.34,4.37,1.95,6.32,4.506,24
2025-10-08T00:00:00.000Z,1.17,33.04,4.51,2.45,6.27,6.487,24
2025-10-09T00:00:00.000Z,2.27,52.84,4.59,3.72,8.06,11.328,24
2025-10-10T00:00:00.000Z,4.01,114.79,8.06,5.6,12.47,21.887,24
2025-10-11T00:00:00.000Z,3.39,26.18,7.26,5.14,11.68,5.842,24
2025-10-12T00:00:00.000Z,3.1,27,12.11,5.93,17.05,6.939,24
2025-10-13T00:00:00.000Z,1.08,19.1,3.25,2.29,10.5,5.364,24
2025-10-14T00:00:00.000Z,0.86,8.05,1.5,1.05,2.12,1.588,24
2025-10-15T00:00:00.000Z,1.07,10.87,3.69,2.16,5.05,2.722,24
2025-10-16T00:00:00.000Z,1.53,19.07,6.17,4.51,9.27,4.257,24
2025-10-17T00:00:00.000Z,4.19,18.03,8.74,7.25,10.34,3.673,24
2025-10-18T00:00:00.000Z,2.11,38.31,5.18,4.22,7.84,7.114,24
2025-10-19T00:00:00.000Z,1.24,15.41,7.14,5.64,9.4,3.404,24
2025-10-20T00:00:00.000Z,1.12,19.85,4.12,3.63,6.53,4.68,24
2025-10-21T00:00:00.000Z,4.12,37.39,12.46,9.93,16.5,7.806,24
2025-10-22T00:00:00.000Z,2,19.29,9.59,6.26,15.17,4.939,24
2025-10-23T00:00:00.000Z,1.3,25.92,2.72,2.16,4.07,5.527,24
2025-10-24T00:00:00.000Z,1.2,20.55,7.06,3.07,10.92,5.509,24
2025-10-25T00:00:00.000Z,12.29,28.22,16.53,12.29,24.45,5.586,7
2025-10-26T00:00:00.000Z,4.59,27.21,12.51,8.3,13.85,5.581,21
2025-10-27T00:00:00.000Z,3.03,20.81,6.64,4.4,12.03,4.81,24
2025-10-28T00:00:00.000Z,1.58,16.12,6.73,3.09,10.35,4.568,21
2025-10-31T00:00:00.000Z,0.14,65.34,1.42,0.82,6.82,16.199,15
2025-11-01T00:00:00.000Z,0.07,15.13,2.91,0.98,6.51,3.799,24
2025-11-02T00:00:00.000Z,2.48,46.02,9.34,4.91,14.1,11.101,24
2025-11-03T00:00:00.000Z,0.24,14.92,6.99,2.78,9.66,4.167,24
2025-11-04T00:00:00.000Z,0,1.77,0.28,0.1,0.61,0.46,24
2025-11-05T00:00:00.000Z,0,8.27,2.09,1.34,5.33,2.344,24
2025-11-06T00:00:00.000Z,0.68,82.36,2.13,1.12,11.8,18.055,24
2025-11-07T00:00:00.000Z,1,33.9,5.81,2.81,9.56,7.094,24
2025-11-08T00:00:00.000Z,1.08,27.91,10.07,5.74,16.57,7.462,24
2025-11-09T00:00:00.000Z,5.55,87.81,36.56,21.46,56.26,23.664,24
2025-11-10T00:00:00.000Z,20.02,57.83,33.93,29.34,40.11,9.543,24
2025-11-11T00:00:00.000Z,7.83,40.47,20.57,10.84,25.33,8.691,24
2025-11-12T00:00:00.000Z,2.94,62.42,14.75,10.88,39.29,16.881,24
2025-11-13T00:00:00.000Z,1.42,27.04,4.92,2.5,9.24,7.478,24
2025-11-14T00:00:00.000Z,1.02,51.44,5.97,3.43,21.82,13.424,24
2025-11-15T00:00:00.000Z,1,42.29,5.84,4.38,10.59,10.642,24
2025-11-16T00:00:00.000Z,1.07,71.9,20.26,6.51,42.03,19.055,24
2025-11-17T00:00:00.000Z,2.04,46.36,8.34,4.55,15.58,9.779,24
2025-11-18T00:00:00.000Z,2.1,13.97,6.97,5.36,8.11,2.738,13
