date,min,max,median,q1,q3,stdev,count
2025-02-25T00:00:00.000Z,370.62,1469.35,598.79,450.61,805.41,262.378,24
2025-02-26T00:00:00.000Z,350.14,7123.27,458.98,407.91,569.42,1814.17,24
2025-02-27T00:00:00.000Z,349.38,1006.91,492.75,465.7,637.23,189.111,18
2025-02-28T00:00:00.000Z,617.92,1065.14,881.22,710.34,979.85,152.006,6
2025-03-01T00:00:00.000Z,328.73,1375.95,633.73,362.55,847.9,300.14,18
2025-03-02T00:00:00.000Z,366.32,692.58,433.34,398.42,560.47,101.054,24
2025-03-03T00:00:00.000Z,330.63,503.46,416.26,378.89,453.83,46.389,24
2025-03-04T00:00:00.000Z,344.24,517.54,447.11,393.78,467.62,46.046,24
2025-03-05T00:00:00.000Z,330.05,701.08,476.26,444.05,541.53,86.961,24
2025-03-06T00:00:00.000Z,391.82,695.16,525.79,418.74,690.07,120.205,6
2025-03-07T00:00:00.000Z,354.43,509.99,408.97,377.4,422.28,36.175,19
2025-03-08T00:00:00.000Z,340.29,541.2,408.51,397.36,424.24,39.151,24
2025-03-09T00:00:00.000Z,371.09,624.52,444.59,420.12,476.23,58.388,24
2025-03-10T00:00:00.000Z,388.86,997.09,508.7,452.24,814.1,204.64,24
2025-03-11T00:00:00.000Z,309.56,971.19,434.97,371.69,574.54,179.539,24
2025-03-12T00:00:00.000Z,274.25,513.98,365.75,344.55,413.94,64.299,24
2025-03-13T00:00:00.000Z,319.93,1550.75,463.02,430.21,573.08,266.372,24
2025-03-14T00:00:00.000Z,388.48,1576.6,526.74,453.56,627.3,262.901,24
2025-03-15T00:00:00.000Z,360.61,1527.14,461.76,416.61,695.53,350.371,24
2025-03-16T00:00:00.000Z,337.55,1071.73,397.93,387.32,499.25,197.214,24
2025-03-17T00:00:00.000Z,302.73,1132.03,398.42,330.5,467.55,176.607,24
2025-03-18T00:00:00.000Z,283.74,953.05,343.35,317.3,444.52,168.789,24
2025-03-19T00:00:00.000Z,282.44,1955.62,362.93,328.47,488.71,361.284,24
2025-03-20T00:00:00.000Z,291.93,1039.35,349.82,325.68,461.71,182.736,24
2025-03-21T00:00:00.000Z,287.51,1137.75,388.26,346.5,730.29,238.946,24
2025-03-22T00:00:00.000Z,378.04,1299.04,597.95,446.97,737.79,247.275,24
2025-03-23T00:00:00.000Z,378.3,1352,507.13,444.16,819.04,271.925,24
2025-03-24T00:00:00.000Z,365.06,498.41,418.84,387.05,446.32,36.265,24
2025-03-25T00:00:00.000Z,344.26,411.34,363.14,355.93,380.57,19.985,24
2025-03-26T00:00:00.000Z,370.46,709.5,486.26,443.77,567.15,78.945,24
2025-03-27T00:00:00.000Z,388.1,639.89,538.89,444.18,547.78,72.932,10
2025-03-28T00:00:00.000Z,402.87,1074.33,498.06,424.91,564.79,156.262,19
2025-03-29T00:00:00.000Z,310.47,909.54,416.16,359.89,510.4,140.515,24
2025-03-30T00:00:00.000Z,362.34,1533.27,421.29,391.19,562.49,262.551,24
2025-03-31T00:00:00.000Z,357.55,1217.4,410.31,392.01,511.15,211.326,24
2025-04-01T00:00:00.000Z,350.06,1199.58,409.09,392.06,469.7,182.702,24
2025-04-02T00:00:00.000Z,358.48,829.62,439.11,396.96,528.15,108.746,24
2025-04-03T00:00:00.000Z,343.38,459.22,376.5,354.56,391.11,29.265,14
2025-04-04T00:00:00.000Z,309.69,520.86,391.18,348.03,472.7,63.803,21
2025-04-05T00:00:00.000Z,335.42,615.41,445.91,393,477.76,73.943,24
2025-04-06T00:00:00.000Z,284.58,902.68,406.1,354.07,554.1,159.405,24
2025-04-07T00:00:00.000Z,355.12,970.79,427.3,378.52,563.57,183.794,24
2025-04-08T00:00:00.000Z,315.43,795.49,392.88,357.43,444.19,113.116,24
2025-04-09T00:00:00.000Z,348.22,824.24,496.06,387.53,687.36,156.656,24
2025-04-10T00:00:00.000Z,342.98,539.73,412.11,383.16,451.92,53.853,24
